strain	generation	fitness	num_date	date	year	month
sample_2008_28	2008	0.6260787697579678	2010.04	2010-01-14	2010	1
sample_2008_40	2008	0.7192825232205888	2010.04	2010-01-14	2010	1
sample_2008_45	2008	0.5699195316750422	2010.04	2010-01-14	2010	1
sample_2008_47	2008	0.6456310795663535	2010.04	2010-01-14	2010	1
sample_2008_48	2008	0.6280953755475699	2010.04	2010-01-14	2010	1
sample_2008_50	2008	0.6640634886554571	2010.04	2010-01-14	2010	1
sample_2008_6	2008	0.6291127787262225	2010.04	2010-01-14	2010	1
sample_2008_65	2008	0.5093401208504797	2010.04	2010-01-14	2010	1
sample_2008_68	2008	0.6552583974777534	2010.04	2010-01-14	2010	1
sample_2008_70	2008	0.5808186973305299	2010.04	2010-01-14	2010	1
sample_2008_72	2008	0.6978837506084112	2010.04	2010-01-14	2010	1
sample_2008_76	2008	0.6677261226236457	2010.04	2010-01-14	2010	1
sample_2008_80	2008	0.5492154558279922	2010.04	2010-01-14	2010	1
sample_2012_1	2012	0.615624719110091	2010.06	2010-01-21	2010	1
sample_2012_11	2012	0.7093751780639496	2010.06	2010-01-21	2010	1
sample_2012_15	2012	0.4429424049006632	2010.06	2010-01-21	2010	1
sample_2012_23	2012	0.6901250507176354	2010.06	2010-01-21	2010	1
sample_2012_3	2012	0.6895107057222253	2010.06	2010-01-21	2010	1
sample_2012_33	2012	0.7178403708804468	2010.06	2010-01-21	2010	1
sample_2012_35	2012	0.6715044655180655	2010.06	2010-01-21	2010	1
sample_2012_45	2012	0.5625342239439589	2010.06	2010-01-21	2010	1
sample_2012_5	2012	0.7030831823820052	2010.06	2010-01-21	2010	1
sample_2012_51	2012	0.6927282511601893	2010.06	2010-01-21	2010	1
sample_2012_59	2012	0.670388263736843	2010.06	2010-01-21	2010	1
sample_2012_63	2012	0.6978568572165	2010.06	2010-01-21	2010	1
sample_2012_71	2012	0.6128558926013744	2010.06	2010-01-21	2010	1
sample_2012_76	2012	0.5540622471990819	2010.06	2010-01-21	2010	1
sample_2012_77	2012	0.3766503023758268	2010.06	2010-01-21	2010	1
sample_2012_83	2012	0.6952254390410325	2010.06	2010-01-21	2010	1
sample_2012_90	2012	0.4645732429354346	2010.06	2010-01-21	2010	1
sample_2012_91	2012	0.7182671652612088	2010.06	2010-01-21	2010	1
sample_2016_21	2016	0.688594672453441	2010.08	2010-01-29	2010	1
sample_2016_24	2016	0.7023846649194098	2010.08	2010-01-29	2010	1
sample_2016_30	2016	0.6731787592238895	2010.08	2010-01-29	2010	1
sample_2016_38	2016	0.6365168664892777	2010.08	2010-01-29	2010	1
sample_2016_39	2016	0.7173427429123509	2010.08	2010-01-29	2010	1
sample_2016_4	2016	0.6937981586432654	2010.08	2010-01-29	2010	1
sample_2016_41	2016	0.7264858102677695	2010.08	2010-01-29	2010	1
sample_2016_43	2016	0.6704458598771201	2010.08	2010-01-29	2010	1
sample_2016_48	2016	0.7108411259098281	2010.08	2010-01-29	2010	1
sample_2016_54	2016	0.605755500579106	2010.08	2010-01-29	2010	1
sample_2016_56	2016	0.5938689548416803	2010.08	2010-01-29	2010	1
sample_2016_75	2016	0.6813310119121335	2010.08	2010-01-29	2010	1
sample_2016_78	2016	0.6454054336714234	2010.08	2010-01-29	2010	1
sample_2016_83	2016	0.7061449667007272	2010.08	2010-01-29	2010	1
sample_2016_96	2016	0.5989458116136508	2010.08	2010-01-29	2010	1
sample_2020_18	2020	0.6932558654400395	2010.1	2010-02-05	2010	2
sample_2020_19	2020	0.6947614453106479	2010.1	2010-02-05	2010	2
sample_2020_2	2020	0.7085822571470444	2010.1	2010-02-05	2010	2
sample_2020_22	2020	0.6623189941173695	2010.1	2010-02-05	2010	2
sample_2020_23	2020	0.5569801804073572	2010.1	2010-02-05	2010	2
sample_2020_25	2020	0.7146230634169329	2010.1	2010-02-05	2010	2
sample_2020_33	2020	0.5967102320959597	2010.1	2010-02-05	2010	2
sample_2020_45	2020	0.6999278282257148	2010.1	2010-02-05	2010	2
sample_2020_48	2020	0.5972551580389944	2010.1	2010-02-05	2010	2
sample_2020_52	2020	0.4753726581561714	2010.1	2010-02-05	2010	2
sample_2020_58	2020	0.6488494112489634	2010.1	2010-02-05	2010	2
sample_2020_59	2020	0.6342502994958618	2010.1	2010-02-05	2010	2
sample_2020_6	2020	0.6805601579352395	2010.1	2010-02-05	2010	2
sample_2020_62	2020	0.6688775401314527	2010.1	2010-02-05	2010	2
sample_2020_70	2020	0.4457384724295866	2010.1	2010-02-05	2010	2
sample_2020_72	2020	0.6538651333602165	2010.1	2010-02-05	2010	2
sample_2020_74	2020	0.6967469474767528	2010.1	2010-02-05	2010	2
sample_2020_75	2020	0.6807825573622146	2010.1	2010-02-05	2010	2
sample_2020_8	2020	0.7298272503066177	2010.1	2010-02-05	2010	2
sample_2020_81	2020	0.7258119441580761	2010.1	2010-02-05	2010	2
sample_2020_85	2020	0.6318108339839573	2010.1	2010-02-05	2010	2
sample_2020_88	2020	0.5569322184228519	2010.1	2010-02-05	2010	2
sample_2020_91	2020	0.5642168793469248	2010.1	2010-02-05	2010	2
sample_2020_95	2020	0.7066115316739905	2010.1	2010-02-05	2010	2
sample_2024_100	2024	0.5173151861491433	2010.12	2010-02-12	2010	2
sample_2024_13	2024	0.6590077193047325	2010.12	2010-02-12	2010	2
sample_2024_15	2024	0.6017294075884272	2010.12	2010-02-12	2010	2
sample_2024_19	2024	0.4702787561574033	2010.12	2010-02-12	2010	2
sample_2024_22	2024	0.664046597978494	2010.12	2010-02-12	2010	2
sample_2024_24	2024	0.6749240569256222	2010.12	2010-02-12	2010	2
sample_2024_29	2024	0.5504214316397676	2010.12	2010-02-12	2010	2
sample_2024_47	2024	0.6717165788735511	2010.12	2010-02-12	2010	2
sample_2024_51	2024	0.6591090132303072	2010.12	2010-02-12	2010	2
sample_2024_63	2024	0.5060442952921853	2010.12	2010-02-12	2010	2
sample_2024_68	2024	0.6987117431305915	2010.12	2010-02-12	2010	2
sample_2024_7	2024	0.681802831516775	2010.12	2010-02-12	2010	2
sample_2024_71	2024	0.577363686665631	2010.12	2010-02-12	2010	2
sample_2024_8	2024	0.6882310669836326	2010.12	2010-02-12	2010	2
sample_2024_83	2024	0.6964844256604408	2010.12	2010-02-12	2010	2
sample_2024_85	2024	0.7040466206684565	2010.12	2010-02-12	2010	2
sample_2024_86	2024	0.6469365641201218	2010.12	2010-02-12	2010	2
sample_2024_87	2024	0.5486572304379089	2010.12	2010-02-12	2010	2
sample_2024_89	2024	0.5283407335222698	2010.12	2010-02-12	2010	2
sample_2024_99	2024	0.6077286840798324	2010.12	2010-02-12	2010	2
sample_2028_100	2028	0.7109521162689121	2010.14	2010-02-20	2010	2
sample_2028_19	2028	0.6199083006094366	2010.14	2010-02-20	2010	2
sample_2028_20	2028	0.6550862231651158	2010.14	2010-02-20	2010	2
sample_2028_23	2028	0.5117807192539883	2010.14	2010-02-20	2010	2
sample_2028_3	2028	0.6921741263824219	2010.14	2010-02-20	2010	2
sample_2028_30	2028	0.7109521162689121	2010.14	2010-02-20	2010	2
sample_2028_31	2028	0.5985559399478216	2010.14	2010-02-20	2010	2
sample_2028_36	2028	0.6468029300777073	2010.14	2010-02-20	2010	2
sample_2028_42	2028	0.6795334399658587	2010.14	2010-02-20	2010	2
sample_2028_46	2028	0.6970710037334971	2010.14	2010-02-20	2010	2
sample_2028_53	2028	0.6928114559307811	2010.14	2010-02-20	2010	2
sample_2028_54	2028	0.6422234162311131	2010.14	2010-02-20	2010	2
sample_2028_56	2028	0.5676980387801148	2010.14	2010-02-20	2010	2
sample_2028_58	2028	0.6355421648811809	2010.14	2010-02-20	2010	2
sample_2028_61	2028	0.7135815735901258	2010.14	2010-02-20	2010	2
sample_2028_68	2028	0.6493951213331598	2010.14	2010-02-20	2010	2
sample_2028_7	2028	0.6093269818946794	2010.14	2010-02-20	2010	2
sample_2028_76	2028	0.6949556936528616	2010.14	2010-02-20	2010	2
sample_2028_79	2028	0.5063717114715816	2010.14	2010-02-20	2010	2
sample_2028_8	2028	0.7215501348146219	2010.14	2010-02-20	2010	2
sample_2028_88	2028	0.7058452739321207	2010.14	2010-02-20	2010	2
sample_2028_92	2028	0.6921741263824219	2010.14	2010-02-20	2010	2
sample_2028_93	2028	0.7140348352181581	2010.14	2010-02-20	2010	2
sample_2028_98	2028	0.6060301035295428	2010.14	2010-02-20	2010	2
sample_2032_1	2032	0.4523715171633299	2010.16	2010-02-27	2010	2
sample_2032_10	2032	0.7101918043439244	2010.16	2010-02-27	2010	2
sample_2032_17	2032	0.7122182761876823	2010.16	2010-02-27	2010	2
sample_2032_27	2032	0.5763996073996127	2010.16	2010-02-27	2010	2
sample_2032_3	2032	0.6883823062135227	2010.16	2010-02-27	2010	2
sample_2032_35	2032	0.6927070675351809	2010.16	2010-02-27	2010	2
sample_2032_38	2032	0.4720410572678731	2010.16	2010-02-27	2010	2
sample_2032_4	2032	0.6876619671507975	2010.16	2010-02-27	2010	2
sample_2032_44	2032	0.6877212766636376	2010.16	2010-02-27	2010	2
sample_2032_45	2032	0.6240456601940296	2010.16	2010-02-27	2010	2
sample_2032_50	2032	0.6669643411379047	2010.16	2010-02-27	2010	2
sample_2032_52	2032	0.7082405240035303	2010.16	2010-02-27	2010	2
sample_2032_53	2032	0.7057019378943901	2010.16	2010-02-27	2010	2
sample_2032_68	2032	0.6415629023235326	2010.16	2010-02-27	2010	2
sample_2032_69	2032	0.6994211097505848	2010.16	2010-02-27	2010	2
sample_2032_70	2032	0.6343788292302104	2010.16	2010-02-27	2010	2
sample_2032_76	2032	0.6110883548411664	2010.16	2010-02-27	2010	2
sample_2032_8	2032	0.7291174737543592	2010.16	2010-02-27	2010	2
sample_2032_82	2032	0.6923051122134509	2010.16	2010-02-27	2010	2
sample_2032_92	2032	0.37790338774244586	2010.16	2010-02-27	2010	2
sample_2032_94	2032	0.5458546729618718	2010.16	2010-02-27	2010	2
sample_2032_99	2032	0.7062674201779204	2010.16	2010-02-27	2010	2
sample_2036_14	2036	0.7028059055525415	2010.18	2010-03-06	2010	3
sample_2036_20	2036	0.6632435875142451	2010.18	2010-03-06	2010	3
sample_2036_23	2036	0.6939796408494846	2010.18	2010-03-06	2010	3
sample_2036_29	2036	0.6894984774087322	2010.18	2010-03-06	2010	3
sample_2036_30	2036	0.6403105123958318	2010.18	2010-03-06	2010	3
sample_2036_34	2036	0.6676656102749143	2010.18	2010-03-06	2010	3
sample_2036_46	2036	0.6553735500602944	2010.18	2010-03-06	2010	3
sample_2036_49	2036	0.6817217283859652	2010.18	2010-03-06	2010	3
sample_2036_51	2036	0.6183012836403811	2010.18	2010-03-06	2010	3
sample_2036_54	2036	0.5703127152797582	2010.18	2010-03-06	2010	3
sample_2036_57	2036	0.6766088154230705	2010.18	2010-03-06	2010	3
sample_2036_60	2036	0.7028059055525415	2010.18	2010-03-06	2010	3
sample_2036_61	2036	0.4751792270248354	2010.18	2010-03-06	2010	3
sample_2036_63	2036	0.7204585981944498	2010.18	2010-03-06	2010	3
sample_2036_65	2036	0.6766088154230705	2010.18	2010-03-06	2010	3
sample_2036_70	2036	0.7028059055525415	2010.18	2010-03-06	2010	3
sample_2036_72	2036	0.635414102615376	2010.18	2010-03-06	2010	3
sample_2036_84	2036	0.6875751727108884	2010.18	2010-03-06	2010	3
sample_2036_88	2036	0.7030320110178044	2010.18	2010-03-06	2010	3
sample_2036_91	2036	0.5898361950542649	2010.18	2010-03-06	2010	3
sample_2036_95	2036	0.4715979473196023	2010.18	2010-03-06	2010	3
sample_2040_12	2040	0.6134609348342432	2010.2	2010-03-14	2010	3
sample_2040_27	2040	0.6036499268842106	2010.2	2010-03-14	2010	3
sample_2040_38	2040	0.7068745528631877	2010.2	2010-03-14	2010	3
sample_2040_40	2040	0.7050699760802728	2010.2	2010-03-14	2010	3
sample_2040_46	2040	0.5850829291582627	2010.2	2010-03-14	2010	3
sample_2040_60	2040	0.4529421855355587	2010.2	2010-03-14	2010	3
sample_2040_61	2040	0.6738316135008899	2010.2	2010-03-14	2010	3
sample_2040_63	2040	0.6359619305949993	2010.2	2010-03-14	2010	3
sample_2040_7	2040	0.6564213816525776	2010.2	2010-03-14	2010	3
sample_2040_72	2040	0.7068745528631877	2010.2	2010-03-14	2010	3
sample_2040_74	2040	0.5956449621328308	2010.2	2010-03-14	2010	3
sample_2040_88	2040	0.6767842601113979	2010.2	2010-03-14	2010	3
sample_2040_89	2040	0.6325466102567785	2010.2	2010-03-14	2010	3
sample_2040_97	2040	0.7189558500564424	2010.2	2010-03-14	2010	3
sample_2040_99	2040	0.7189558500564424	2010.2	2010-03-14	2010	3
sample_2044_1	2044	0.6145058759798807	2010.22	2010-03-21	2010	3
sample_2044_10	2044	0.6775191188409235	2010.22	2010-03-21	2010	3
sample_2044_11	2044	0.5306927962820066	2010.22	2010-03-21	2010	3
sample_2044_31	2044	0.6052855138749768	2010.22	2010-03-21	2010	3
sample_2044_35	2044	0.4927309429391942	2010.22	2010-03-21	2010	3
sample_2044_36	2044	0.6228069366450419	2010.22	2010-03-21	2010	3
sample_2044_38	2044	0.7012103855611328	2010.22	2010-03-21	2010	3
sample_2044_40	2044	0.6287598782577646	2010.22	2010-03-21	2010	3
sample_2044_5	2044	0.7005079818939641	2010.22	2010-03-21	2010	3
sample_2044_51	2044	0.34722495739224724	2010.22	2010-03-21	2010	3
sample_2044_58	2044	0.5955415625410507	2010.22	2010-03-21	2010	3
sample_2044_63	2044	0.6276524716835186	2010.22	2010-03-21	2010	3
sample_2044_68	2044	0.0740105607238194	2010.22	2010-03-21	2010	3
sample_2044_7	2044	0.7048875028481373	2010.22	2010-03-21	2010	3
sample_2044_70	2044	0.6462561755469503	2010.22	2010-03-21	2010	3
sample_2044_79	2044	0.5947022135021474	2010.22	2010-03-21	2010	3
sample_2044_8	2044	0.693114188072556	2010.22	2010-03-21	2010	3
sample_2044_81	2044	0.6750021081782672	2010.22	2010-03-21	2010	3
sample_2044_82	2044	0.553926460298327	2010.22	2010-03-21	2010	3
sample_2044_84	2044	0.6971328655090874	2010.22	2010-03-21	2010	3
sample_2044_90	2044	0.5030079026062116	2010.22	2010-03-21	2010	3
sample_2044_94	2044	0.703307694309807	2010.22	2010-03-21	2010	3
sample_2044_96	2044	0.7119706472321476	2010.22	2010-03-21	2010	3
sample_2044_99	2044	0.580508434070954	2010.22	2010-03-21	2010	3
sample_2048_10	2048	0.6685700812462098	2010.24	2010-03-28	2010	3
sample_2048_2	2048	0.7326856167830699	2010.24	2010-03-28	2010	3
sample_2048_27	2048	0.6888997496335024	2010.24	2010-03-28	2010	3
sample_2048_31	2048	0.6889228448345143	2010.24	2010-03-28	2010	3
sample_2048_37	2048	0.7101545942858926	2010.24	2010-03-28	2010	3
sample_2048_4	2048	0.6888997496335024	2010.24	2010-03-28	2010	3
sample_2048_42	2048	0.4716176062811536	2010.24	2010-03-28	2010	3
sample_2048_45	2048	0.5008647012595715	2010.24	2010-03-28	2010	3
sample_2048_50	2048	0.5751841595472809	2010.24	2010-03-28	2010	3
sample_2048_53	2048	0.7155210017993879	2010.24	2010-03-28	2010	3
sample_2048_61	2048	0.6021856246862345	2010.24	2010-03-28	2010	3
sample_2048_62	2048	0.6510550293364428	2010.24	2010-03-28	2010	3
sample_2048_65	2048	0.6902587839672646	2010.24	2010-03-28	2010	3
sample_2048_67	2048	0.5886028350247333	2010.24	2010-03-28	2010	3
sample_2048_68	2048	0.6176290452482055	2010.24	2010-03-28	2010	3
sample_2048_71	2048	0.6626767566016666	2010.24	2010-03-28	2010	3
sample_2048_73	2048	0.6940553717454063	2010.24	2010-03-28	2010	3
sample_2048_82	2048	0.6749866143820283	2010.24	2010-03-28	2010	3
sample_2048_83	2048	0.6390935106080898	2010.24	2010-03-28	2010	3
sample_2048_84	2048	0.6685700812462098	2010.24	2010-03-28	2010	3
sample_2048_86	2048	0.6668100190173427	2010.24	2010-03-28	2010	3
sample_2048_87	2048	0.7021758530670889	2010.24	2010-03-28	2010	3
sample_2048_89	2048	0.67055169651894	2010.24	2010-03-28	2010	3
sample_2048_9	2048	0.6107301019457968	2010.24	2010-03-28	2010	3
sample_2048_90	2048	0.6965526918597555	2010.24	2010-03-28	2010	3
sample_2048_91	2048	0.6955145615101626	2010.24	2010-03-28	2010	3
sample_2048_93	2048	0.6200097746701522	2010.24	2010-03-28	2010	3
sample_2048_94	2048	0.7074788605363179	2010.24	2010-03-28	2010	3
sample_2048_95	2048	0.4678443062840735	2010.24	2010-03-28	2010	3
sample_2048_96	2048	0.6746491246648576	2010.24	2010-03-28	2010	3
sample_2052_10	2052	0.6176036651667419	2010.26	2010-04-04	2010	4
sample_2052_16	2052	0.6452172574720848	2010.26	2010-04-04	2010	4
sample_2052_20	2052	0.6852126530740162	2010.26	2010-04-04	2010	4
sample_2052_21	2052	0.7028554645067039	2010.26	2010-04-04	2010	4
sample_2052_25	2052	0.6977320972900218	2010.26	2010-04-04	2010	4
sample_2052_34	2052	0.7270057917323582	2010.26	2010-04-04	2010	4
sample_2052_36	2052	0.6767040200352463	2010.26	2010-04-04	2010	4
sample_2052_41	2052	0.5631104877793723	2010.26	2010-04-04	2010	4
sample_2052_42	2052	0.7142827380339386	2010.26	2010-04-04	2010	4
sample_2052_45	2052	0.5344342787447397	2010.26	2010-04-04	2010	4
sample_2052_47	2052	0.6799609994024651	2010.26	2010-04-04	2010	4
sample_2052_49	2052	0.6461773371027764	2010.26	2010-04-04	2010	4
sample_2052_5	2052	0.6879811450512395	2010.26	2010-04-04	2010	4
sample_2052_51	2052	0.6975142642770303	2010.26	2010-04-04	2010	4
sample_2052_58	2052	0.6174603479798704	2010.26	2010-04-04	2010	4
sample_2052_6	2052	0.5598941339682738	2010.26	2010-04-04	2010	4
sample_2052_64	2052	0.6136393835531904	2010.26	2010-04-04	2010	4
